"Region","Country","source","Data_status","Year","Month","season_nMonth","cases","cum_todate_cases_year","Predicted_total_seasonal_cases","Ave_season_monthly_cases","Ave_monthly_proportion","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion"
"South Asia","Nepal","SEARO","Observed",2025,10,8,1869,7365,8359,3317,0.23,10640,0.77
"South Asia","Nepal","SEARO","Observed",2025,11,9,891,8256,8359,1036,0.12,11676,0.89
"South Asia","Nepal","SEARO","Observed",2025,12,10,317,8573,8359,193,0.05,11869,0.93
"South Asia","Nepal","SEARO","Observed",2026,1,11,144,144,8359,98,0.05,11967,0.98
"South Asia","Nepal","SEARO","Observed",2026,2,12,153,297,8359,88,0.02,12055,1
"South Asia","Nepal","Estimates","Unobserved",2026,3,1,81,378,8386,73,0.01,73,0.01
"South Asia","Nepal","SEARO","Unobserved",2026,4,2,NA,NA,8386,68,0.01,141,0.02
"South Asia","Nepal","SEARO","Unobserved",2026,5,3,NA,NA,8386,119,0.02,260,0.04
"South Asia","Nepal","SEARO","Unobserved",2026,6,4,NA,NA,8386,195,0.03,454,0.06
"South Asia","Nepal","SEARO","Unobserved",2026,7,5,NA,NA,8386,737,0.06,1192,0.13
"South Asia","Nepal","SEARO","Unobserved",2026,8,6,NA,NA,8386,1926,0.15,3118,0.27
"South Asia","Nepal","SEARO","Unobserved",2026,9,7,NA,NA,8386,4205,0.26,7323,0.54
"South Asia","Nepal","SEARO","Unobserved",2026,10,8,NA,NA,8386,3317,0.23,10640,0.77
"South Asia","Nepal","SEARO","Unobserved",2026,11,9,NA,NA,8386,1036,0.12,11676,0.89
"South Asia","Nepal","SEARO","Unobserved",2026,12,10,NA,NA,8386,193,0.05,11869,0.93
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,1,10,NA,NA,NA,42,0.09,506,0.79
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,2,11,NA,NA,NA,21,0.03,527,0.82
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,3,12,NA,NA,NA,65,0.18,592,1
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,4,1,NA,NA,NA,125,0.06,125,0.06
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,5,2,NA,NA,NA,85,0.1,210,0.16
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,6,3,NA,NA,NA,34,0.08,244,0.24
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,7,4,NA,NA,NA,26,0.1,270,0.33
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,8,5,NA,NA,NA,8,0.02,278,0.36
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,9,6,NA,NA,NA,27,0.04,305,0.4
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,10,7,NA,NA,NA,47,0.06,352,0.46
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,11,8,NA,NA,NA,60,0.1,413,0.56
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,12,9,NA,NA,NA,52,0.15,464,0.71
"South Asia","Pakistan","WHO","Observed",2025,1,11,3743,3743,6239,1164,0.03,50066,0.98
"South Asia","Pakistan","WHO","Observed",2025,2,12,2496,6239,6239,714,0.02,50780,1
"South Asia","Pakistan","WHO","Observed",2025,3,1,615,6854,22436,556,0.01,556,0.01
"South Asia","Pakistan","WHO","Observed",2025,4,2,431,7285,22436,977,0.02,1533,0.03
"South Asia","Pakistan","WHO","Observed",2025,5,3,499,7784,22436,3989,0.08,5522,0.11
"South Asia","Pakistan","WHO","Observed",2025,6,4,598,8382,22436,2740,0.05,8262,0.17
"South Asia","Pakistan","WHO","Observed",2025,7,5,1029,9411,22436,1908,0.04,10169,0.2
"South Asia","Pakistan","WHO","Observed",2025,8,6,1015,10426,22436,4460,0.09,14629,0.29
"South Asia","Pakistan","WHO","Observed",2025,9,7,3275,13701,22436,15090,0.29,29719,0.58
"South Asia","Pakistan","WHO","Observed",2025,10,8,7780,21481,22436,11967,0.23,41686,0.81
"South Asia","Pakistan","WHO","Observed",2025,11,9,5115,26596,22436,5371,0.1,47057,0.91
"South Asia","Pakistan","WHO","Observed",2025,12,10,884,27480,22436,1845,0.03,48902,0.95
"South Asia","Pakistan","Estimates","Unobserved",2026,1,11,734,734,22436,1164,0.03,50066,0.98
"South Asia","Pakistan","Estimates","Unobserved",2026,2,12,461,1195,22436,714,0.02,50780,1
"South Asia","Pakistan","Estimates","Unobserved",2026,3,1,287,1482,22472,556,0.01,556,0.01
"South Asia","Pakistan",NA,"Unobserved",2026,4,2,NA,NA,22472,977,0.02,1533,0.03
"South Asia","Pakistan",NA,"Unobserved",2026,5,3,NA,NA,22472,3989,0.08,5522,0.11
"South Asia","Pakistan",NA,"Unobserved",2026,6,4,NA,NA,22472,2740,0.05,8262,0.17
"South Asia","Pakistan",NA,"Unobserved",2026,7,5,NA,NA,22472,1908,0.04,10169,0.2
"South Asia","Pakistan",NA,"Unobserved",2026,8,6,NA,NA,22472,4460,0.09,14629,0.29
"South Asia","Pakistan",NA,"Unobserved",2026,9,7,NA,NA,22472,15090,0.29,29719,0.58
"South Asia","Pakistan",NA,"Unobserved",2026,10,8,NA,NA,22472,11967,0.23,41686,0.81
"South Asia","Pakistan",NA,"Unobserved",2026,11,9,NA,NA,22472,5371,0.1,47057,0.91
"South Asia","Pakistan",NA,"Unobserved",2026,12,10,NA,NA,22472,1845,0.03,48902,0.95
"North & Central America","Panama","PAHO","Observed",2025,1,10,2339,2339,4947,1008,0.12,8685,0.91
"North & Central America","Panama","PAHO","Observed",2025,2,11,1335,3674,4947,451,0.05,9136,0.96
"North & Central America","Panama","PAHO","Observed",2025,3,12,1273,4947,4947,337,0.04,9472,1
"North & Central America","Panama","PAHO","Observed",2025,4,1,827,5774,16785,223,0.03,223,0.03
"North & Central America","Panama","PAHO","Observed",2025,5,2,962,6736,16785,312,0.05,535,0.08
"North & Central America","Panama","PAHO","Observed",2025,6,3,1813,8549,16785,575,0.06,1110,0.14
"North & Central America","Panama","PAHO","Observed",2025,7,4,2331,10880,16785,1128,0.1,2238,0.24
"North & Central America","Panama","PAHO","Observed",2025,8,5,1989,12869,16785,1155,0.11,3393,0.35
"North & Central America","Panama","PAHO","Observed",2025,9,6,2365,15234,16785,1148,0.1,4541,0.45
"North & Central America","Panama","PAHO","Observed",2025,10,7,1552,16786,16785,1079,0.11,5620,0.57
"North & Central America","Panama","PAHO","Observed",2025,11,8,1378,18164,16785,984,0.1,6603,0.67
"North & Central America","Panama","PAHO","Observed",2025,12,9,1379,19543,16785,1074,0.12,7677,0.79
"North & Central America","Panama","PAHO","Observed",2026,1,10,1078,1078,16785,1008,0.12,8685,0.91
"North & Central America","Panama","PAHO","Observed",2026,2,11,767,1845,16785,451,0.05,9136,0.96
"North & Central America","Panama","PAHO","Observed",2026,3,12,344,2189,16785,337,0.04,9472,1
"North & Central America","Panama",NA,"Unobserved",2026,4,1,NA,NA,NA,223,0.03,223,0.03
"North & Central America","Panama",NA,"Unobserved",2026,5,2,NA,NA,NA,312,0.05,535,0.08
"North & Central America","Panama",NA,"Unobserved",2026,6,3,NA,NA,NA,575,0.06,1110,0.14
"North & Central America","Panama",NA,"Unobserved",2026,7,4,NA,NA,NA,1128,0.1,2238,0.24
"North & Central America","Panama",NA,"Unobserved",2026,8,5,NA,NA,NA,1155,0.11,3393,0.35
"North & Central America","Panama",NA,"Unobserved",2026,9,6,NA,NA,NA,1148,0.1,4541,0.45
"North & Central America","Panama",NA,"Unobserved",2026,10,7,NA,NA,NA,1079,0.11,5620,0.57
"North & Central America","Panama",NA,"Unobserved",2026,11,8,NA,NA,NA,984,0.1,6603,0.67
"North & Central America","Panama",NA,"Unobserved",2026,12,9,NA,NA,NA,1074,0.12,7677,0.79
"South America","Peru","PAHO","Observed",2025,1,5,6182,6182,32252,4858,0.12,15417,0.33
"South America","Peru","PAHO","Observed",2025,2,6,4516,10698,32252,6384,0.11,21801,0.44
"South America","Peru","PAHO","Observed",2025,3,7,7093,17791,32252,10602,0.12,32403,0.56
"South America","Peru","PAHO","Observed",2025,4,8,6207,23998,32252,12130,0.14,44533,0.7
"South America","Peru","PAHO","Observed",2025,5,9,3573,27571,32252,12176,0.14,56709,0.84
"South America","Peru","PAHO","Observed",2025,6,10,2451,30022,32252,6229,0.08,62938,0.92
"South America","Peru","PAHO","Observed",2025,7,11,1191,31213,32252,3721,0.05,66659,0.96
"South America","Peru","PAHO","Observed",2025,8,12,1039,32252,32252,2228,0.04,68886,1
"South America","Peru","PAHO","Observed",2025,9,1,1121,33373,31411,1848,0.03,1848,0.03
"South America","Peru","PAHO","Observed",2025,10,2,944,34317,31411,2211,0.04,4059,0.07
"South America","Peru","PAHO","Observed",2025,11,3,1592,35909,31411,3644,0.08,7703,0.15
"South America","Peru","PAHO","Observed",2025,12,4,2614,38523,31411,2857,0.06,10560,0.21
"South America","Peru","PAHO","Observed",2026,1,5,2688,2688,31411,4858,0.12,15417,0.33
"South America","Peru","PAHO","Observed",2026,2,6,4553,7241,31411,6384,0.11,21801,0.44
"South America","Peru","PAHO","Observed",2026,3,7,4149,11390,31411,10602,0.12,32403,0.56
"South America","Peru",NA,"Unobserved",2026,4,8,NA,NA,31411,12130,0.14,44533,0.7
"South America","Peru",NA,"Unobserved",2026,5,9,NA,NA,31411,12176,0.14,56709,0.84
"South America","Peru",NA,"Unobserved",2026,6,10,NA,NA,31411,6229,0.08,62938,0.92
"South America","Peru",NA,"Unobserved",2026,7,11,NA,NA,31411,3721,0.05,66659,0.96
"South America","Peru",NA,"Unobserved",2026,8,12,NA,NA,31411,2228,0.04,68886,1
"South America","Peru",NA,"Unobserved",2026,9,1,NA,NA,NA,1848,0.03,1848,0.03
"South America","Peru",NA,"Unobserved",2026,10,2,NA,NA,NA,2211,0.04,4059,0.07
"South America","Peru",NA,"Unobserved",2026,11,3,NA,NA,NA,3644,0.08,7703,0.15
"South America","Peru",NA,"Unobserved",2026,12,4,NA,NA,NA,2857,0.06,10560,0.21
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,1,10,NA,NA,NA,15376,0.09,168058,0.89
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,2,11,NA,NA,NA,10033,0.06,178090,0.95
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,3,12,NA,NA,NA,8030,0.05,186120,1
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,4,1,NA,NA,NA,5594,0.03,5594,0.03
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,5,2,NA,NA,NA,7712,0.04,13306,0.07
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,6,3,NA,NA,NA,14673,0.07,27979,0.15
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,7,4,NA,NA,NA,26056,0.13,54035,0.28
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,8,5,NA,NA,NA,30230,0.16,84265,0.44
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,9,6,NA,NA,NA,26639,0.14,110904,0.58
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,10,7,NA,NA,NA,17397,0.09,128302,0.67
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,11,8,NA,NA,NA,14515,0.08,142817,0.75
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,12,9,NA,NA,NA,9865,0.06,152682,0.81
"Pacific Islands","Palau","WHO","Observed",2025,1,10,0,0,0,38,0.1,518,0.84
"Pacific Islands","Palau","WHO","Observed",2025,2,11,0,0,0,18,0.07,536,0.9
"Pacific Islands","Palau","WHO","Observed",2025,3,12,0,0,0,26,0.1,562,1
"Pacific Islands","Palau","WHO","Observed",2025,4,1,0,0,54,43,0.08,43,0.08
"Pacific Islands","Palau","WHO","Observed",2025,5,2,0,0,54,39,0.07,83,0.15
"Pacific Islands","Palau","WHO","Observed",2025,6,3,1,1,54,68,0.08,151,0.23
"Pacific Islands","Palau","WHO","Observed",2025,7,4,6,7,54,68,0.1,218,0.33
"Pacific Islands","Palau","WHO","Observed",2025,8,5,9,16,54,69,0.11,287,0.44
"Pacific Islands","Palau","WHO","Observed",2025,9,6,10,26,54,62,0.08,349,0.52
"Pacific Islands","Palau","WHO","Observed",2025,10,7,20,46,54,57,0.09,405,0.61
"Pacific Islands","Palau","WHO","Observed",2025,11,8,1,47,54,48,0.07,453,0.68
"Pacific Islands","Palau","WHO","Observed",2025,12,9,0,47,54,26,0.06,480,0.74
"Pacific Islands","Palau","WHO","Observed",2026,1,10,0,0,54,38,0.1,518,0.84
"Pacific Islands","Palau","WHO","Observed",2026,2,11,2,2,54,18,0.07,536,0.9
"Pacific Islands","Palau","Estimates","Unobserved",2026,3,12,5,7,54,26,0.1,562,1
"Pacific Islands","Palau",NA,"Unobserved",2026,4,1,NA,NA,NA,43,0.08,43,0.08
"Pacific Islands","Palau",NA,"Unobserved",2026,5,2,NA,NA,NA,39,0.07,83,0.15
"Pacific Islands","Palau",NA,"Unobserved",2026,6,3,NA,NA,NA,68,0.08,151,0.23
"Pacific Islands","Palau",NA,"Unobserved",2026,7,4,NA,NA,NA,68,0.1,218,0.33
"Pacific Islands","Palau",NA,"Unobserved",2026,8,5,NA,NA,NA,69,0.11,287,0.44
"Pacific Islands","Palau",NA,"Unobserved",2026,9,6,NA,NA,NA,62,0.08,349,0.52
"Pacific Islands","Palau",NA,"Unobserved",2026,10,7,NA,NA,NA,57,0.09,405,0.61
"Pacific Islands","Palau",NA,"Unobserved",2026,11,8,NA,NA,NA,48,0.07,453,0.68
"Pacific Islands","Palau",NA,"Unobserved",2026,12,9,NA,NA,NA,26,0.06,480,0.74
"Caribbean","Puerto Rico","PAHO","Observed",2025,1,10,662,662,1378,412,0.11,5634,0.85
"Caribbean","Puerto Rico","PAHO","Observed",2025,2,11,389,1051,1378,290,0.09,5924,0.94
"Caribbean","Puerto Rico","PAHO","Observed",2025,3,12,327,1378,1378,270,0.06,6194,1
"Caribbean","Puerto Rico","PAHO","Observed",2025,4,1,193,1571,2433,266,0.04,266,0.04
"Caribbean","Puerto Rico","PAHO","Observed",2025,5,2,191,1762,2433,318,0.05,584,0.09
"Caribbean","Puerto Rico","PAHO","Observed",2025,6,3,295,2057,2433,317,0.05,901,0.14
"Caribbean","Puerto Rico","PAHO","Observed",2025,7,4,208,2265,2433,487,0.07,1388,0.2
"Caribbean","Puerto Rico","PAHO","Observed",2025,8,5,193,2458,2433,554,0.08,1941,0.28
"Caribbean","Puerto Rico","PAHO","Observed",2025,9,6,229,2687,2433,598,0.09,2539,0.37
"Caribbean","Puerto Rico","PAHO","Observed",2025,10,7,269,2956,2433,796,0.12,3335,0.49
"Caribbean","Puerto Rico","PAHO","Observed",2025,11,8,242,3198,2433,1005,0.14,4340,0.63
"Caribbean","Puerto Rico","PAHO","Observed",2025,12,9,121,3319,2433,883,0.12,5222,0.74
"Caribbean","Puerto Rico","PAHO","Observed",2026,1,10,236,236,2433,412,0.11,5634,0.85
"Caribbean","Puerto Rico","PAHO","Observed",2026,2,11,110,346,2433,290,0.09,5924,0.94
"Caribbean","Puerto Rico","Estimates","Unobserved",2026,3,12,146,492,2433,270,0.06,6194,1
"Caribbean","Puerto Rico",NA,"Unobserved",2026,4,1,NA,NA,NA,266,0.04,266,0.04
"Caribbean","Puerto Rico",NA,"Unobserved",2026,5,2,NA,NA,NA,318,0.05,584,0.09
"Caribbean","Puerto Rico",NA,"Unobserved",2026,6,3,NA,NA,NA,317,0.05,901,0.14
"Caribbean","Puerto Rico",NA,"Unobserved",2026,7,4,NA,NA,NA,487,0.07,1388,0.2
"Caribbean","Puerto Rico",NA,"Unobserved",2026,8,5,NA,NA,NA,554,0.08,1941,0.28
"Caribbean","Puerto Rico",NA,"Unobserved",2026,9,6,NA,NA,NA,598,0.09,2539,0.37
"Caribbean","Puerto Rico",NA,"Unobserved",2026,10,7,NA,NA,NA,796,0.12,3335,0.49
"Caribbean","Puerto Rico",NA,"Unobserved",2026,11,8,NA,NA,NA,1005,0.14,4340,0.63
"Caribbean","Puerto Rico",NA,"Unobserved",2026,12,9,NA,NA,NA,883,0.12,5222,0.74
"South America","Paraguay","PAHO","Observed",2025,1,7,4664,4664,21838,15901,0.14,30284,0.49
"South America","Paraguay","PAHO","Observed",2025,2,8,3832,8496,21838,16276,0.15,46560,0.64
"South America","Paraguay","PAHO","Observed",2025,3,9,4747,13243,21838,12052,0.15,58612,0.8
"South America","Paraguay","PAHO","Observed",2025,4,10,2923,16166,21838,5776,0.09,64388,0.89
"South America","Paraguay","PAHO","Observed",2025,5,11,3701,19867,21838,4194,0.07,68582,0.96
"South America","Paraguay","PAHO","Observed",2025,6,12,1971,21838,21838,1731,0.04,70313,1
"South America","Paraguay","PAHO","Observed",2025,7,1,870,22708,19586,1105,0.04,1105,0.04
"South America","Paraguay","PAHO","Observed",2025,8,2,877,23585,19586,1766,0.07,2872,0.1
"South America","Paraguay","PAHO","Observed",2025,9,3,1338,24923,19586,1207,0.03,4079,0.14
"South America","Paraguay","PAHO","Observed",2025,10,4,1750,26673,19586,2266,0.06,6344,0.2
"South America","Paraguay","PAHO","Observed",2025,11,5,2523,29196,19586,2614,0.06,8958,0.26
"South America","Paraguay","PAHO","Observed",2025,12,6,2460,31656,19586,5425,0.1,14384,0.36
"South America","Paraguay","PAHO","Observed",2026,1,7,2903,2903,19586,15901,0.14,30284,0.49
"South America","Paraguay","PAHO","Observed",2026,2,8,1798,4701,19586,16276,0.15,46560,0.64
"South America","Paraguay","PAHO","Observed",2026,3,9,1091,5792,19586,12052,0.15,58612,0.8
"South America","Paraguay",NA,"Unobserved",2026,4,10,NA,NA,19586,5776,0.09,64388,0.89
"South America","Paraguay",NA,"Unobserved",2026,5,11,NA,NA,19586,4194,0.07,68582,0.96
"South America","Paraguay",NA,"Unobserved",2026,6,12,NA,NA,19586,1731,0.04,70313,1
"South America","Paraguay",NA,"Unobserved",2026,7,1,NA,NA,NA,1105,0.04,1105,0.04
"South America","Paraguay",NA,"Unobserved",2026,8,2,NA,NA,NA,1766,0.07,2872,0.1
"South America","Paraguay",NA,"Unobserved",2026,9,3,NA,NA,NA,1207,0.03,4079,0.14
"South America","Paraguay",NA,"Unobserved",2026,10,4,NA,NA,NA,2266,0.06,6344,0.2
"South America","Paraguay",NA,"Unobserved",2026,11,5,NA,NA,NA,2614,0.06,8958,0.26
"South America","Paraguay",NA,"Unobserved",2026,12,6,NA,NA,NA,5425,0.1,14384,0.36
"Pacific Islands","French Polynesia","WHO","Observed",2025,1,8,223,223,965,136,0.12,775,0.68
"Pacific Islands","French Polynesia","WHO","Observed",2025,2,9,131,354,965,90,0.08,865,0.76
"Pacific Islands","French Polynesia","WHO","Observed",2025,3,10,240,594,965,99,0.09,963,0.85
"Pacific Islands","French Polynesia","WHO","Observed",2025,4,11,168,762,965,78,0.07,1041,0.92
"Pacific Islands","French Polynesia","WHO","Observed",2025,5,12,203,965,965,75,0.08,1116,1
"Pacific Islands","French Polynesia","WHO","Observed",2025,6,1,84,1049,201,80,0.07,80,0.07
"Pacific Islands","French Polynesia","WHO","Observed",2025,7,2,0,1049,201,85,0.08,165,0.15
"Pacific Islands","French Polynesia","WHO","Observed",2025,8,3,0,1049,201,82,0.07,247,0.22
"Pacific Islands","French Polynesia","WHO","Observed",2025,9,4,0,1049,201,89,0.08,336,0.3
"Pacific Islands","French Polynesia","WHO","Observed",2025,10,5,0,1049,201,77,0.07,414,0.37
"Pacific Islands","French Polynesia","WHO","Observed",2025,11,6,29,1078,201,98,0.08,511,0.45
"Pacific Islands","French Polynesia","WHO","Observed",2025,12,7,0,1078,201,127,0.11,639,0.56
"Pacific Islands","French Polynesia","Estimates","Unobserved",2026,1,8,23,23,201,136,0.12,775,0.68
"Pacific Islands","French Polynesia","Estimates","Unobserved",2026,2,9,17,40,201,90,0.08,865,0.76
"Pacific Islands","French Polynesia","Estimates","Unobserved",2026,3,10,18,58,201,99,0.09,963,0.85
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,4,11,NA,NA,201,78,0.07,1041,0.92
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,5,12,NA,NA,201,75,0.08,1116,1
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,6,1,NA,NA,NA,80,0.07,80,0.07
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,7,2,NA,NA,NA,85,0.08,165,0.15
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,8,3,NA,NA,NA,82,0.07,247,0.22
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,9,4,NA,NA,NA,89,0.08,336,0.3
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,10,5,NA,NA,NA,77,0.07,414,0.37
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,11,6,NA,NA,NA,98,0.08,511,0.45
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,12,7,NA,NA,NA,127,0.11,639,0.56
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,1,3,10,10,17,130,0.05,189,0.14
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,2,4,0,10,17,406,0.05,595,0.2
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,3,5,2,12,17,1333,0.16,1928,0.35
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,4,6,5,17,17,2197,0.29,4126,0.64
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,5,7,0,17,17,2236,0.21,6362,0.85
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,6,8,0,17,17,701,0.1,7063,0.95
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,7,9,0,17,17,177,0.03,7239,0.98
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,8,10,0,17,17,73,0.01,7313,0.99
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,9,11,0,17,17,42,0.01,7355,1
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,10,12,0,17,17,25,0,7380,1
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,11,1,0,17,65,26,0.05,26,0.05
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,12,2,0,17,65,33,0.05,60,0.1
"Sub-Saharan Africa","Reunion","WHO","Observed",2026,1,3,10,10,65,130,0.05,189,0.14
"Sub-Saharan Africa","Reunion","WHO","Observed",2026,2,4,3,13,65,406,0.05,595,0.2
"Sub-Saharan Africa","Reunion","Estimates","Unobserved",2026,3,5,10,23,65,1333,0.16,1928,0.35
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,4,6,NA,NA,65,2197,0.29,4126,0.64
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,5,7,NA,NA,65,2236,0.21,6362,0.85
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,6,8,NA,NA,65,701,0.1,7063,0.95
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,7,9,NA,NA,65,177,0.03,7239,0.98
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,8,10,NA,NA,65,73,0.01,7313,0.99
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,9,11,NA,NA,65,42,0.01,7355,1
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,10,12,NA,NA,65,25,0,7380,1
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,11,1,NA,NA,NA,26,0.05,26,0.05
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,12,2,NA,NA,NA,33,0.05,60,0.1
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,1,4,NA,NA,NA,557,0.09,1108,0.21
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,2,5,NA,NA,NA,561,0.08,1669,0.3
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,3,6,NA,NA,NA,564,0.09,2233,0.38
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,4,7,NA,NA,NA,604,0.12,2838,0.5
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,5,8,NA,NA,NA,750,0.18,3587,0.68
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,6,9,NA,NA,NA,616,0.15,4204,0.83
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,7,10,NA,NA,NA,351,0.1,4554,0.92
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,8,11,NA,NA,NA,162,0.05,4716,0.97
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,9,12,NA,NA,NA,104,0.03,4820,1
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,10,1,NA,NA,NA,111,0.03,111,0.03
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,11,2,NA,NA,NA,136,0.03,247,0.06
