"Region","Country","source","Data_status","Year","Month","season_nMonth","cases","cum_todate_cases_year","Predicted_total_seasonal_cases","Ave_season_monthly_cases","Ave_monthly_proportion","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion"
"South Asia","Nepal","SEARO","Observed",2026,1,11,178,178,8240,95,0.05,12218,0.98
"South Asia","Nepal","SEARO","Observed",2026,2,12,NA,NA,8240,83,0.02,12301,1
"South Asia","Nepal","SEARO","Observed",2026,3,1,NA,NA,0,60,0.01,60,0.01
"South Asia","Nepal","SEARO","Observed",2026,4,2,NA,NA,0,58,0.01,118,0.02
"South Asia","Nepal","SEARO","Observed",2026,5,3,NA,NA,0,106,0.02,224,0.03
"South Asia","Nepal","SEARO","Observed",2026,6,4,NA,NA,0,172,0.02,396,0.06
"South Asia","Nepal","SEARO","Observed",2026,7,5,NA,NA,0,731,0.06,1128,0.12
"South Asia","Nepal","SEARO","Observed",2026,8,6,NA,NA,0,1975,0.15,3102,0.26
"South Asia","Nepal","SEARO","Observed",2026,9,7,NA,NA,0,4377,0.27,7479,0.53
"South Asia","Nepal","SEARO","Observed",2026,10,8,NA,NA,0,3413,0.23,10892,0.77
"South Asia","Nepal","SEARO","Observed",2026,11,9,NA,NA,0,1046,0.12,11938,0.88
"South Asia","Nepal","SEARO","Observed",2026,12,10,NA,NA,0,185,0.05,12122,0.93
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,1,10,NA,NA,NA,42,0.09,506,0.79
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,2,11,NA,NA,NA,21,0.03,527,0.82
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,3,12,NA,NA,NA,65,0.18,592,1
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,4,1,NA,NA,NA,125,0.06,125,0.06
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,5,2,NA,NA,NA,85,0.1,210,0.16
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,6,3,NA,NA,NA,34,0.08,244,0.24
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,7,4,NA,NA,NA,26,0.1,270,0.33
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,8,5,NA,NA,NA,8,0.02,278,0.36
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,9,6,NA,NA,NA,27,0.04,305,0.4
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,10,7,NA,NA,NA,47,0.06,352,0.46
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,11,8,NA,NA,NA,60,0.1,413,0.56
"Europe, Middle East & North Africa","Oman",NA,"Unobserved",NA,12,9,NA,NA,NA,52,0.15,464,0.71
"South Asia","Pakistan","WHO","Observed",2025,1,11,3743,3743,6239,1164,0.03,50066,0.98
"South Asia","Pakistan","WHO","Observed",2025,2,12,2496,6239,6239,714,0.02,50780,1
"South Asia","Pakistan","WHO","Observed",2025,3,1,615,6854,22436,556,0.01,556,0.01
"South Asia","Pakistan","WHO","Observed",2025,4,2,431,7285,22436,977,0.02,1533,0.03
"South Asia","Pakistan","WHO","Observed",2025,5,3,499,7784,22436,3989,0.08,5522,0.11
"South Asia","Pakistan","WHO","Observed",2025,6,4,598,8382,22436,2740,0.05,8262,0.17
"South Asia","Pakistan","WHO","Observed",2025,7,5,1029,9411,22436,1908,0.04,10169,0.2
"South Asia","Pakistan","WHO","Observed",2025,8,6,1015,10426,22436,4460,0.09,14629,0.29
"South Asia","Pakistan","WHO","Observed",2025,9,7,3275,13701,22436,15090,0.29,29719,0.58
"South Asia","Pakistan","WHO","Observed",2025,10,8,7780,21481,22436,11967,0.23,41686,0.81
"South Asia","Pakistan","WHO","Observed",2025,11,9,5115,26596,22436,5371,0.1,47057,0.91
"South Asia","Pakistan","WHO","Observed",2025,12,10,884,27480,22436,1845,0.03,48902,0.95
"South Asia","Pakistan","Estimates","Unobserved",2026,1,11,734,734,22436,1164,0.03,50066,0.98
"South Asia","Pakistan",NA,"Unobserved",2026,2,12,NA,NA,22436,714,0.02,50780,1
"South Asia","Pakistan",NA,"Unobserved",2026,3,1,NA,NA,NA,556,0.01,556,0.01
"South Asia","Pakistan",NA,"Unobserved",2026,4,2,NA,NA,NA,977,0.02,1533,0.03
"South Asia","Pakistan",NA,"Unobserved",2026,5,3,NA,NA,NA,3989,0.08,5522,0.11
"South Asia","Pakistan",NA,"Unobserved",2026,6,4,NA,NA,NA,2740,0.05,8262,0.17
"South Asia","Pakistan",NA,"Unobserved",2026,7,5,NA,NA,NA,1908,0.04,10169,0.2
"South Asia","Pakistan",NA,"Unobserved",2026,8,6,NA,NA,NA,4460,0.09,14629,0.29
"South Asia","Pakistan",NA,"Unobserved",2026,9,7,NA,NA,NA,15090,0.29,29719,0.58
"South Asia","Pakistan",NA,"Unobserved",2026,10,8,NA,NA,NA,11967,0.23,41686,0.81
"South Asia","Pakistan",NA,"Unobserved",2026,11,9,NA,NA,NA,5371,0.1,47057,0.91
"South Asia","Pakistan",NA,"Unobserved",2026,12,10,NA,NA,NA,1845,0.03,48902,0.95
"North & Central America","Panama","PAHO","Observed",2025,1,10,2339,2339,4947,1011,0.12,8688,0.91
"North & Central America","Panama","PAHO","Observed",2025,2,11,1335,3674,4947,453,0.05,9141,0.96
"North & Central America","Panama","PAHO","Observed",2025,3,12,1273,4947,4947,340,0.04,9481,1
"North & Central America","Panama","PAHO","Observed",2025,4,1,827,5774,16791,223,0.03,223,0.03
"North & Central America","Panama","PAHO","Observed",2025,5,2,962,6736,16791,312,0.05,535,0.08
"North & Central America","Panama","PAHO","Observed",2025,6,3,1813,8549,16791,575,0.06,1110,0.14
"North & Central America","Panama","PAHO","Observed",2025,7,4,2331,10880,16791,1128,0.1,2238,0.24
"North & Central America","Panama","PAHO","Observed",2025,8,5,1935,12815,16791,1155,0.11,3393,0.35
"North & Central America","Panama","PAHO","Observed",2025,9,6,2345,15160,16791,1148,0.1,4541,0.45
"North & Central America","Panama","PAHO","Observed",2025,10,7,1557,16717,16791,1079,0.11,5620,0.57
"North & Central America","Panama","PAHO","Observed",2025,11,8,1349,18066,16791,984,0.1,6603,0.67
"North & Central America","Panama","PAHO","Observed",2025,12,9,1459,19525,16791,1074,0.12,7677,0.79
"North & Central America","Panama","PAHO","Observed",2026,1,10,719,719,16791,1011,0.12,8688,0.91
"North & Central America","Panama",NA,"Unobserved",2026,2,11,NA,NA,16791,453,0.05,9141,0.96
"North & Central America","Panama",NA,"Unobserved",2026,3,12,NA,NA,16791,340,0.04,9481,1
"North & Central America","Panama",NA,"Unobserved",2026,4,1,NA,NA,NA,223,0.03,223,0.03
"North & Central America","Panama",NA,"Unobserved",2026,5,2,NA,NA,NA,312,0.05,535,0.08
"North & Central America","Panama",NA,"Unobserved",2026,6,3,NA,NA,NA,575,0.06,1110,0.14
"North & Central America","Panama",NA,"Unobserved",2026,7,4,NA,NA,NA,1128,0.1,2238,0.24
"North & Central America","Panama",NA,"Unobserved",2026,8,5,NA,NA,NA,1155,0.11,3393,0.35
"North & Central America","Panama",NA,"Unobserved",2026,9,6,NA,NA,NA,1148,0.1,4541,0.45
"North & Central America","Panama",NA,"Unobserved",2026,10,7,NA,NA,NA,1079,0.11,5620,0.57
"North & Central America","Panama",NA,"Unobserved",2026,11,8,NA,NA,NA,984,0.1,6603,0.67
"North & Central America","Panama",NA,"Unobserved",2026,12,9,NA,NA,NA,1074,0.12,7677,0.79
"South America","Peru","PAHO","Observed",2025,1,5,6182,6182,32040,4859,0.12,15418,0.33
"South America","Peru","PAHO","Observed",2025,2,6,4516,10698,32040,6385,0.11,21803,0.44
"South America","Peru","PAHO","Observed",2025,3,7,7093,17791,32040,10604,0.12,32407,0.56
"South America","Peru","PAHO","Observed",2025,4,8,6207,23998,32040,12135,0.14,44542,0.7
"South America","Peru","PAHO","Observed",2025,5,9,3573,27571,32040,12178,0.14,56720,0.84
"South America","Peru","PAHO","Observed",2025,6,10,2451,30022,32040,6232,0.08,62952,0.92
"South America","Peru","PAHO","Observed",2025,7,11,1191,31213,32040,3723,0.05,66675,0.96
"South America","Peru","PAHO","Observed",2025,8,12,827,32040,32040,2231,0.04,68905,1
"South America","Peru","PAHO","Observed",2025,9,1,1116,33156,31587,1848,0.03,1848,0.03
"South America","Peru","PAHO","Observed",2025,10,2,969,34125,31587,2211,0.04,4059,0.07
"South America","Peru","PAHO","Observed",2025,11,3,1567,35692,31587,3644,0.08,7703,0.15
"South America","Peru","PAHO","Observed",2025,12,4,2369,38061,31587,2857,0.06,10560,0.21
"South America","Peru","PAHO","Observed",2026,1,5,4344,4344,31587,4859,0.12,15418,0.33
"South America","Peru",NA,"Unobserved",2026,2,6,NA,NA,31587,6385,0.11,21803,0.44
"South America","Peru",NA,"Unobserved",2026,3,7,NA,NA,31587,10604,0.12,32407,0.56
"South America","Peru",NA,"Unobserved",2026,4,8,NA,NA,31587,12135,0.14,44542,0.7
"South America","Peru",NA,"Unobserved",2026,5,9,NA,NA,31587,12178,0.14,56720,0.84
"South America","Peru",NA,"Unobserved",2026,6,10,NA,NA,31587,6232,0.08,62952,0.92
"South America","Peru",NA,"Unobserved",2026,7,11,NA,NA,31587,3723,0.05,66675,0.96
"South America","Peru",NA,"Unobserved",2026,8,12,NA,NA,31587,2231,0.04,68905,1
"South America","Peru",NA,"Unobserved",2026,9,1,NA,NA,NA,1848,0.03,1848,0.03
"South America","Peru",NA,"Unobserved",2026,10,2,NA,NA,NA,2211,0.04,4059,0.07
"South America","Peru",NA,"Unobserved",2026,11,3,NA,NA,NA,3644,0.08,7703,0.15
"South America","Peru",NA,"Unobserved",2026,12,4,NA,NA,NA,2857,0.06,10560,0.21
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,1,10,NA,NA,NA,15376,0.09,168058,0.89
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,2,11,NA,NA,NA,10033,0.06,178090,0.95
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,3,12,NA,NA,NA,8030,0.05,186120,1
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,4,1,NA,NA,NA,5594,0.03,5594,0.03
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,5,2,NA,NA,NA,7712,0.04,13306,0.07
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,6,3,NA,NA,NA,14673,0.07,27979,0.15
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,7,4,NA,NA,NA,26056,0.13,54035,0.28
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,8,5,NA,NA,NA,30230,0.16,84265,0.44
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,9,6,NA,NA,NA,26639,0.14,110904,0.58
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,10,7,NA,NA,NA,17397,0.09,128302,0.67
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,11,8,NA,NA,NA,14515,0.08,142817,0.75
"East & Southeast Asia","Philippines",NA,"Unobserved",NA,12,9,NA,NA,NA,9865,0.06,152682,0.81
"Pacific Islands","Palau","WHO","Observed",2025,1,10,0,0,0,38,0.1,518,0.84
"Pacific Islands","Palau","WHO","Observed",2025,2,11,0,0,0,18,0.07,536,0.9
"Pacific Islands","Palau","WHO","Observed",2025,3,12,0,0,0,26,0.1,562,1
"Pacific Islands","Palau","WHO","Observed",2025,4,1,0,0,63,43,0.08,43,0.08
"Pacific Islands","Palau","WHO","Observed",2025,5,2,0,0,63,39,0.07,83,0.15
"Pacific Islands","Palau","WHO","Observed",2025,6,3,1,1,63,68,0.08,151,0.23
"Pacific Islands","Palau","WHO","Observed",2025,7,4,6,7,63,68,0.1,218,0.33
"Pacific Islands","Palau","WHO","Observed",2025,8,5,9,16,63,69,0.11,287,0.44
"Pacific Islands","Palau","WHO","Observed",2025,9,6,10,26,63,62,0.08,349,0.52
"Pacific Islands","Palau","WHO","Observed",2025,10,7,20,46,63,57,0.09,405,0.61
"Pacific Islands","Palau","WHO","Observed",2025,11,8,1,47,63,48,0.07,453,0.68
"Pacific Islands","Palau","WHO","Observed",2025,12,9,0,47,63,26,0.06,480,0.74
"Pacific Islands","Palau","Estimates","Unobserved",2026,1,10,6,6,63,38,0.1,518,0.84
"Pacific Islands","Palau",NA,"Unobserved",2026,2,11,NA,NA,63,18,0.07,536,0.9
"Pacific Islands","Palau",NA,"Unobserved",2026,3,12,NA,NA,63,26,0.1,562,1
"Pacific Islands","Palau",NA,"Unobserved",2026,4,1,NA,NA,NA,43,0.08,43,0.08
"Pacific Islands","Palau",NA,"Unobserved",2026,5,2,NA,NA,NA,39,0.07,83,0.15
"Pacific Islands","Palau",NA,"Unobserved",2026,6,3,NA,NA,NA,68,0.08,151,0.23
"Pacific Islands","Palau",NA,"Unobserved",2026,7,4,NA,NA,NA,68,0.1,218,0.33
"Pacific Islands","Palau",NA,"Unobserved",2026,8,5,NA,NA,NA,69,0.11,287,0.44
"Pacific Islands","Palau",NA,"Unobserved",2026,9,6,NA,NA,NA,62,0.08,349,0.52
"Pacific Islands","Palau",NA,"Unobserved",2026,10,7,NA,NA,NA,57,0.09,405,0.61
"Pacific Islands","Palau",NA,"Unobserved",2026,11,8,NA,NA,NA,48,0.07,453,0.68
"Pacific Islands","Palau",NA,"Unobserved",2026,12,9,NA,NA,NA,26,0.06,480,0.74
"Caribbean","Puerto Rico","PAHO","Observed",2025,1,10,662,662,1378,412,0.11,5634,0.85
"Caribbean","Puerto Rico","PAHO","Observed",2025,2,11,389,1051,1378,290,0.09,5924,0.94
"Caribbean","Puerto Rico","PAHO","Observed",2025,3,12,327,1378,1378,270,0.06,6194,1
"Caribbean","Puerto Rico","PAHO","Observed",2025,4,1,193,1571,2494,266,0.04,266,0.04
"Caribbean","Puerto Rico","PAHO","Observed",2025,5,2,191,1762,2494,318,0.05,584,0.09
"Caribbean","Puerto Rico","PAHO","Observed",2025,6,3,295,2057,2494,317,0.05,901,0.14
"Caribbean","Puerto Rico","PAHO","Observed",2025,7,4,208,2265,2494,487,0.07,1388,0.2
"Caribbean","Puerto Rico","PAHO","Observed",2025,8,5,193,2458,2494,554,0.08,1941,0.28
"Caribbean","Puerto Rico","PAHO","Observed",2025,9,6,229,2687,2494,598,0.09,2539,0.37
"Caribbean","Puerto Rico","PAHO","Observed",2025,10,7,269,2956,2494,796,0.12,3335,0.49
"Caribbean","Puerto Rico","PAHO","Observed",2025,11,8,242,3198,2494,1005,0.14,4340,0.63
"Caribbean","Puerto Rico","PAHO","Observed",2025,12,9,121,3319,2494,883,0.12,5222,0.74
"Caribbean","Puerto Rico","PAHO","Observed",2026,1,10,188,188,2494,412,0.11,5634,0.85
"Caribbean","Puerto Rico",NA,"Unobserved",2026,2,11,NA,NA,2494,290,0.09,5924,0.94
"Caribbean","Puerto Rico",NA,"Unobserved",2026,3,12,NA,NA,2494,270,0.06,6194,1
"Caribbean","Puerto Rico",NA,"Unobserved",2026,4,1,NA,NA,NA,266,0.04,266,0.04
"Caribbean","Puerto Rico",NA,"Unobserved",2026,5,2,NA,NA,NA,318,0.05,584,0.09
"Caribbean","Puerto Rico",NA,"Unobserved",2026,6,3,NA,NA,NA,317,0.05,901,0.14
"Caribbean","Puerto Rico",NA,"Unobserved",2026,7,4,NA,NA,NA,487,0.07,1388,0.2
"Caribbean","Puerto Rico",NA,"Unobserved",2026,8,5,NA,NA,NA,554,0.08,1941,0.28
"Caribbean","Puerto Rico",NA,"Unobserved",2026,9,6,NA,NA,NA,598,0.09,2539,0.37
"Caribbean","Puerto Rico",NA,"Unobserved",2026,10,7,NA,NA,NA,796,0.12,3335,0.49
"Caribbean","Puerto Rico",NA,"Unobserved",2026,11,8,NA,NA,NA,1005,0.14,4340,0.63
"Caribbean","Puerto Rico",NA,"Unobserved",2026,12,9,NA,NA,NA,883,0.12,5222,0.74
"South America","Paraguay","PAHO","Observed",2025,1,7,4664,4664,21838,15901,0.14,30284,0.49
"South America","Paraguay","PAHO","Observed",2025,2,8,3832,8496,21838,16276,0.15,46560,0.64
"South America","Paraguay","PAHO","Observed",2025,3,9,4747,13243,21838,12051,0.15,58612,0.8
"South America","Paraguay","PAHO","Observed",2025,4,10,2923,16166,21838,5776,0.09,64387,0.89
"South America","Paraguay","PAHO","Observed",2025,5,11,3701,19867,21838,4194,0.07,68582,0.96
"South America","Paraguay","PAHO","Observed",2025,6,12,1971,21838,21838,1731,0.04,70313,1
"South America","Paraguay","PAHO","Observed",2025,7,1,870,22708,20418,1105,0.04,1105,0.04
"South America","Paraguay","PAHO","Observed",2025,8,2,877,23585,20418,1766,0.07,2872,0.1
"South America","Paraguay","PAHO","Observed",2025,9,3,1338,24923,20418,1207,0.03,4079,0.14
"South America","Paraguay","PAHO","Observed",2025,10,4,1750,26673,20418,2266,0.06,6344,0.2
"South America","Paraguay","PAHO","Observed",2025,11,5,2523,29196,20418,2614,0.06,8958,0.26
"South America","Paraguay","PAHO","Observed",2025,12,6,2460,31656,20418,5425,0.1,14384,0.36
"South America","Paraguay","PAHO","Observed",2026,1,7,2851,2851,20418,15901,0.14,30284,0.49
"South America","Paraguay","PAHO","Observed",2026,2,8,NA,NA,20418,16276,0.15,46560,0.64
"South America","Paraguay",NA,"Unobserved",2026,3,9,NA,NA,20418,12051,0.15,58612,0.8
"South America","Paraguay",NA,"Unobserved",2026,4,10,NA,NA,20418,5776,0.09,64387,0.89
"South America","Paraguay",NA,"Unobserved",2026,5,11,NA,NA,20418,4194,0.07,68582,0.96
"South America","Paraguay",NA,"Unobserved",2026,6,12,NA,NA,20418,1731,0.04,70313,1
"South America","Paraguay",NA,"Unobserved",2026,7,1,NA,NA,NA,1105,0.04,1105,0.04
"South America","Paraguay",NA,"Unobserved",2026,8,2,NA,NA,NA,1766,0.07,2872,0.1
"South America","Paraguay",NA,"Unobserved",2026,9,3,NA,NA,NA,1207,0.03,4079,0.14
"South America","Paraguay",NA,"Unobserved",2026,10,4,NA,NA,NA,2266,0.06,6344,0.2
"South America","Paraguay",NA,"Unobserved",2026,11,5,NA,NA,NA,2614,0.06,8958,0.26
"South America","Paraguay",NA,"Unobserved",2026,12,6,NA,NA,NA,5425,0.1,14384,0.36
"Pacific Islands","French Polynesia","WHO","Observed",2025,1,8,223,223,965,136,0.12,775,0.68
"Pacific Islands","French Polynesia","WHO","Observed",2025,2,9,131,354,965,90,0.08,865,0.76
"Pacific Islands","French Polynesia","WHO","Observed",2025,3,10,240,594,965,99,0.09,963,0.85
"Pacific Islands","French Polynesia","WHO","Observed",2025,4,11,168,762,965,78,0.07,1041,0.92
"Pacific Islands","French Polynesia","WHO","Observed",2025,5,12,203,965,965,75,0.08,1116,1
"Pacific Islands","French Polynesia","WHO","Observed",2025,6,1,84,1049,201,80,0.07,80,0.07
"Pacific Islands","French Polynesia","WHO","Observed",2025,7,2,0,1049,201,85,0.08,165,0.15
"Pacific Islands","French Polynesia","WHO","Observed",2025,8,3,0,1049,201,82,0.07,247,0.22
"Pacific Islands","French Polynesia","WHO","Observed",2025,9,4,0,1049,201,89,0.08,336,0.3
"Pacific Islands","French Polynesia","WHO","Observed",2025,10,5,0,1049,201,77,0.07,414,0.37
"Pacific Islands","French Polynesia","WHO","Observed",2025,11,6,29,1078,201,98,0.08,511,0.45
"Pacific Islands","French Polynesia","WHO","Observed",2025,12,7,0,1078,201,127,0.11,639,0.56
"Pacific Islands","French Polynesia","Estimates","Unobserved",2026,1,8,23,23,201,136,0.12,775,0.68
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,2,9,NA,NA,201,90,0.08,865,0.76
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,3,10,NA,NA,201,99,0.09,963,0.85
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,4,11,NA,NA,201,78,0.07,1041,0.92
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,5,12,NA,NA,201,75,0.08,1116,1
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,6,1,NA,NA,NA,80,0.07,80,0.07
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,7,2,NA,NA,NA,85,0.08,165,0.15
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,8,3,NA,NA,NA,82,0.07,247,0.22
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,9,4,NA,NA,NA,89,0.08,336,0.3
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,10,5,NA,NA,NA,77,0.07,414,0.37
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,11,6,NA,NA,NA,98,0.08,511,0.45
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,12,7,NA,NA,NA,127,0.11,639,0.56
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,1,3,10,10,17,130,0.05,189,0.14
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,2,4,0,10,17,406,0.05,595,0.2
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,3,5,2,12,17,1333,0.16,1928,0.35
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,4,6,5,17,17,2197,0.29,4126,0.64
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,5,7,0,17,17,2236,0.21,6362,0.85
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,6,8,0,17,17,701,0.1,7063,0.95
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,7,9,0,17,17,177,0.03,7239,0.98
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,8,10,0,17,17,73,0.01,7313,0.99
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,9,11,0,17,17,42,0.01,7355,1
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,10,12,0,17,17,25,0,7380,1
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,11,1,0,17,0,26,0.05,26,0.05
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,12,2,0,17,0,33,0.05,60,0.1
"Sub-Saharan Africa","Reunion","Estimates","Unobserved",2026,1,3,0,0,0,130,0.05,189,0.14
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,2,4,NA,NA,0,406,0.05,595,0.2
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,3,5,NA,NA,0,1333,0.16,1928,0.35
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,4,6,NA,NA,0,2197,0.29,4126,0.64
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,5,7,NA,NA,0,2236,0.21,6362,0.85
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,6,8,NA,NA,0,701,0.1,7063,0.95
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,7,9,NA,NA,0,177,0.03,7239,0.98
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,8,10,NA,NA,0,73,0.01,7313,0.99
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,9,11,NA,NA,0,42,0.01,7355,1
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,10,12,NA,NA,0,25,0,7380,1
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,11,1,NA,NA,NA,26,0.05,26,0.05
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,12,2,NA,NA,NA,33,0.05,60,0.1
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,1,4,NA,NA,NA,557,0.09,1108,0.21
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,2,5,NA,NA,NA,561,0.08,1669,0.3
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,3,6,NA,NA,NA,564,0.09,2233,0.38
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,4,7,NA,NA,NA,604,0.12,2838,0.5
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,5,8,NA,NA,NA,750,0.18,3587,0.68
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,6,9,NA,NA,NA,616,0.15,4204,0.83
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,7,10,NA,NA,NA,351,0.1,4554,0.92
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,8,11,NA,NA,NA,162,0.05,4716,0.97
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,9,12,NA,NA,NA,104,0.03,4820,1
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,10,1,NA,NA,NA,111,0.03,111,0.03
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,11,2,NA,NA,NA,136,0.03,247,0.06
"Europe, Middle East & North Africa","Saudi Arabia",NA,"Unobserved",NA,12,3,NA,NA,NA,304,0.06,551,0.12
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,1,8,822,822,3998,197,0.04,3549,0.94
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,2,9,816,1638,3998,165,0.02,3714,0.96
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,3,10,669,2307,3998,148,0.01,3862,0.98
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,4,11,838,3145,3998,146,0.01,4007,0.99
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,5,12,853,3998,3998,130,0.01,4138,1
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,6,1,335,4333,49431,7,0,7,0
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,7,2,741,5074,49431,18,0.01,26,0.01
